0.110599e+00   0.198487e-02
0.335591e+00   0.181718e-01
0.568392e+00   0.519531e-01
0.809442e+00   0.105053e+00
0.105918e+01   0.179346e+00
0.131805e+01   0.276807e+00
0.158649e+01   0.399419e+00
0.186496e+01   0.549076e+00
0.215388e+01   0.727442e+00
0.245371e+01   0.935794e+00
0.276487e+01   0.117486e+01
0.308781e+01   0.144464e+01
0.342295e+01   0.174430e+01
0.377073e+01   0.207203e+01
0.413156e+01   0.242502e+01
0.450587e+01   0.279950e+01
0.489406e+01   0.319078e+01
0.529653e+01   0.359347e+01
0.571369e+01   0.400163e+01
0.614592e+01   0.440906e+01
0.659361e+01   0.480956e+01
0.705712e+01   0.519715e+01
0.753681e+01   0.556633e+01
0.803304e+01   0.591225e+01
0.854614e+01   0.623086e+01
0.907647e+01   0.651901e+01
0.962433e+01   0.677443e+01
0.101900e+02   0.699572e+01
0.107738e+02   0.718233e+01
0.113760e+02   0.733443e+01
0.119969e+02   0.745283e+01
0.126367e+02   0.753887e+01
0.132956e+02   0.759428e+01
0.139741e+02   0.762111e+01
0.146720e+02   0.762162e+01
0.153899e+02   0.759816e+01
0.161278e+02   0.755320e+01
0.168858e+02   0.748914e+01
0.176642e+02   0.740836e+01
0.184630e+02   0.731317e+01
0.192825e+02   0.720573e+01
0.201226e+02   0.708807e+01
0.209837e+02   0.696213e+01
0.218656e+02   0.682962e+01
0.227686e+02   0.669215e+01
0.236926e+02   0.655119e+01
0.246377e+02   0.640803e+01
0.256038e+02   0.626387e+01
0.265912e+02   0.611975e+01
0.275996e+02   0.597662e+01
0.286292e+02   0.583528e+01
0.296798e+02   0.569646e+01
0.307516e+02   0.556074e+01
0.318443e+02   0.542860e+01
0.329580e+02   0.530044e+01
0.340926e+02   0.517649e+01
0.352479e+02   0.505688e+01
0.364239e+02   0.494160e+01
0.376204e+02   0.483057e+01
0.388374e+02   0.472370e+01
0.400747e+02   0.462089e+01
0.413322e+02   0.452210e+01
0.426097e+02   0.442729e+01
0.439069e+02   0.433646e+01
0.452239e+02   0.424954e+01
0.465603e+02   0.416648e+01
0.479160e+02   0.408719e+01
0.492909e+02   0.401155e+01
0.506845e+02   0.393940e+01
0.520969e+02   0.387057e+01
0.535276e+02   0.380486e+01
0.549765e+02   0.374207e+01
0.564434e+02   0.368201e+01
0.579281e+02   0.362455e+01
0.594301e+02   0.356954e+01
0.609494e+02   0.351685e+01
0.624858e+02   0.346639e+01
0.640387e+02   0.341802e+01
0.656081e+02   0.337165e+01
0.671936e+02   0.332714e+01
0.687950e+02   0.328442e+01
0.704121e+02   0.324336e+01
0.720444e+02   0.320385e+01
0.736918e+02   0.316579e+01
0.753538e+02   0.312906e+01
0.770305e+02   0.309361e+01
0.787212e+02   0.305933e+01
0.804260e+02   0.302614e+01
0.821442e+02   0.299395e+01
0.838759e+02   0.296266e+01
0.856202e+02   0.293219e+01
0.873779e+02   0.290244e+01
0.891475e+02   0.287339e+01
0.909298e+02   0.284504e+01
0.927231e+02   0.281744e+01
0.945290e+02   0.279057e+01
0.963452e+02   0.276445e+01
0.981733e+02   0.273901e+01
0.100012e+03   0.271418e+01
0.101861e+03   0.268980e+01
0.103720e+03   0.266580e+01
0.105589e+03   0.264207e+01
0.107468e+03   0.261855e+01
0.109356e+03   0.259527e+01
0.111253e+03   0.257224e+01
0.113160e+03   0.254950e+01
0.115074e+03   0.252709e+01
0.116997e+03   0.250499e+01
0.118928e+03   0.248317e+01
0.120868e+03   0.246157e+01
0.122814e+03   0.244015e+01
0.124768e+03   0.241890e+01
0.126729e+03   0.239777e+01
0.128697e+03   0.237676e+01
0.130672e+03   0.235591e+01
0.132654e+03   0.233527e+01
0.134641e+03   0.231488e+01
0.136635e+03   0.229481e+01
0.138635e+03   0.227508e+01
0.140640e+03   0.225565e+01
0.142650e+03   0.223653e+01
0.144666e+03   0.221765e+01
0.146686e+03   0.219898e+01
0.148713e+03   0.218047e+01
0.150743e+03   0.216207e+01
0.152778e+03   0.214367e+01
0.154817e+03   0.212521e+01
0.156861e+03   0.210659e+01
0.158909e+03   0.208779e+01
0.160959e+03   0.206878e+01
0.163015e+03   0.204964e+01
0.165074e+03   0.203045e+01
0.167136e+03   0.201127e+01
0.169201e+03   0.199219e+01
0.171269e+03   0.197326e+01
0.173340e+03   0.195446e+01
0.175415e+03   0.193578e+01
0.177492e+03   0.191715e+01
0.179572e+03   0.189852e+01
0.181654e+03   0.187989e+01
0.183739e+03   0.186122e+01
0.185825e+03   0.184251e+01
0.187915e+03   0.182375e+01
0.190006e+03   0.180496e+01
0.192100e+03   0.178618e+01
0.194195e+03   0.176740e+01
0.196291e+03   0.174863e+01
0.198390e+03   0.172987e+01
0.200490e+03   0.171114e+01
0.202592e+03   0.169245e+01
0.204695e+03   0.167386e+01
0.206801e+03   0.165542e+01
0.208907e+03   0.163718e+01
0.211014e+03   0.161917e+01
0.213122e+03   0.160140e+01
0.215232e+03   0.158382e+01
0.217343e+03   0.156642e+01
0.219456e+03   0.154917e+01
0.221568e+03   0.153207e+01
0.223682e+03   0.151509e+01
0.225797e+03   0.149823e+01
0.227913e+03   0.148147e+01
0.230029e+03   0.146481e+01
0.232146e+03   0.144823e+01
0.234264e+03   0.143175e+01
0.236382e+03   0.141539e+01
0.238502e+03   0.139919e+01
0.240621e+03   0.138317e+01
0.242742e+03   0.136735e+01
0.244863e+03   0.135176e+01
0.246984e+03   0.133642e+01
0.249106e+03   0.132133e+01
0.251229e+03   0.130648e+01
0.253351e+03   0.129185e+01
0.255475e+03   0.127743e+01
0.257598e+03   0.126317e+01
0.259723e+03   0.124907e+01
0.261847e+03   0.123511e+01
0.263971e+03   0.122126e+01
0.266096e+03   0.120751e+01
0.268222e+03   0.119387e+01
0.270348e+03   0.118032e+01
0.272474e+03   0.116685e+01
0.274600e+03   0.115349e+01
0.276727e+03   0.114024e+01
0.278853e+03   0.112713e+01
0.280981e+03   0.111415e+01
0.283108e+03   0.110132e+01
0.285236e+03   0.108864e+01
0.287363e+03   0.107611e+01
0.289492e+03   0.106373e+01
0.291620e+03   0.105150e+01
0.293748e+03   0.103937e+01
0.295876e+03   0.102735e+01
0.298005e+03   0.101539e+01
0.300134e+03   0.100347e+01
0.302263e+03   0.991525e+00
0.304393e+03   0.979553e+00
0.306522e+03   0.967531e+00
0.308651e+03   0.955463e+00
0.310781e+03   0.943357e+00
0.312911e+03   0.931233e+00
0.315042e+03   0.919119e+00
0.317172e+03   0.907050e+00
0.319302e+03   0.895051e+00
0.321433e+03   0.883149e+00
0.323563e+03   0.871360e+00
0.325694e+03   0.859703e+00
0.327826e+03   0.848205e+00
0.329956e+03   0.836893e+00
0.332088e+03   0.825803e+00
0.334219e+03   0.814971e+00
0.336350e+03   0.804426e+00
0.338482e+03   0.794188e+00
0.340614e+03   0.784262e+00
0.342745e+03   0.774652e+00
0.344878e+03   0.765358e+00
0.347010e+03   0.756385e+00
0.349142e+03   0.747746e+00
0.351274e+03   0.739454e+00
0.353406e+03   0.731525e+00
0.355539e+03   0.723973e+00
0.357671e+03   0.716804e+00
0.359804e+03   0.710021e+00
0.361937e+03   0.703627e+00
0.364069e+03   0.697623e+00
0.366202e+03   0.692009e+00
0.368335e+03   0.686788e+00
0.370468e+03   0.681958e+00
0.372601e+03   0.677515e+00
0.374734e+03   0.673458e+00
0.376867e+03   0.669778e+00
0.379000e+03   0.666473e+00
0.381134e+03   0.663539e+00
0.383267e+03   0.660983e+00
0.385400e+03   0.658816e+00
0.387534e+03   0.657053e+00
0.389667e+03   0.655714e+00
0.391800e+03   0.654810e+00
0.393933e+03   0.654357e+00
