0.998734177   0.0000409
0.996089748   0.0000409
0.993210414   0.0000409
0.990076861   0.0000409
0.986668482   0.0000409
0.982963347   0.000041
0.978938185   0.000041
0.974568381   0.0000411
0.969827989   0.0000411
0.964689774   0.0000412
0.959125267   0.0000413
0.953104866   0.0000415
0.946597958   0.0000416
0.939573094   0.0000419
0.931998195   0.0000421
0.923840824   0.0000424
0.915068499   0.0000428
0.90564907   0.0000433
0.895551161   0.0000438
0.884744662   0.0000444
0.873201298   0.0000452
0.860895246   0.000046
0.847803805   0.000047
0.83390812   0.0000482
0.819193923   0.0000495
0.803652298   0.0000511
0.787280435   0.0000528
0.770082359   0.0000548
0.75206959   0.0000569
0.73326173   0.0000594
0.713686915   0.000062
0.693382129   0.000065
0.672393333   0.0000681
0.650775392   0.0000716
0.628591784   0.0000753
0.605914076   0.0000792
0.582821162   0.0000833
0.559398292   0.0000877
0.535735887   0.0000922
0.511928193   0.000097
0.488071807   0.000102
0.464264113   0.000107
0.440601708   0.000112
0.417178838   0.000118
0.394085924   0.000123
0.371408216   0.000129
0.349224608   0.000135
0.327606667   0.000141
0.306617871   0.000147
0.286313085   0.000154
0.26673827   0.00016
0.24793041   0.000167
0.229917641   0.000174
0.212719565   0.000181
0.196347702   0.000189
0.180806077   0.000197
0.16609188   0.000205
0.152196195   0.000213
0.139104754   0.000221
0.126798702   0.000229
0.115255338   0.000238
0.104448839   0.000246
0.09435093   0.000255
0.084931501   0.000263
0.076159176   0.000271
0.068001805   0.000279
0.060426906   0.000286
0.053402042   0.000293
0.046895134   0.000297
0.040874733   0.000299
0.035310226   0.000297
0.030172011   0.000288
0.025431619   0.00027
0.021061815   0.00024
0.017036653   0.000198
0.013331518   0.000147
0.009923139   0.0000973
0.006789586   0.0000544
0.003910252   0.0000219
0.001265823   0.00000211
