0.221198e+00   0.308821e-06
0.449985e+00   0.471942e-05
0.686799e+00   0.235528e-04
0.932082e+00   0.739432e-04
0.118628e+01   0.179810e-03
0.144982e+01   0.371750e-03
0.172316e+01   0.686823e-03
0.200675e+01   0.116824e-02
0.230102e+01   0.186492e-02
0.260640e+01   0.283092e-02
0.292334e+01   0.412484e-02
0.325227e+01   0.580896e-02
0.359363e+01   0.794854e-02
0.394783e+01   0.106108e-01
0.431530e+01   0.138643e-01
0.469644e+01   0.177774e-01
0.509167e+01   0.224182e-01
0.550139e+01   0.278530e-01
0.592599e+01   0.341457e-01
0.636586e+01   0.413569e-01
0.682136e+01   0.495433e-01
0.729288e+01   0.587563e-01
0.778075e+01   0.690419e-01
0.828536e+01   0.804391e-01
0.880700e+01   0.929793e-01
0.934594e+01   0.106686e+00
0.990265e+01   0.121572e+00
0.104773e+02   0.137641e+00
0.110702e+02   0.154886e+00
0.116817e+02   0.173289e+00
0.123120e+02   0.192818e+00
0.129614e+02   0.213430e+00
0.136299e+02   0.235071e+00
0.143181e+02   0.257676e+00
0.150260e+02   0.281168e+00
0.157538e+02   0.305459e+00
0.165017e+02   0.330456e+00
0.172699e+02   0.356055e+00
0.180585e+02   0.382151e+00
0.188676e+02   0.408632e+00
0.196974e+02   0.435385e+00
0.205480e+02   0.462296e+00
0.214194e+02   0.489256e+00
0.223118e+02   0.516153e+00
0.232253e+02   0.542885e+00
0.241598e+02   0.569349e+00
0.251154e+02   0.595452e+00
0.260922e+02   0.621101e+00
0.270900e+02   0.646211e+00
0.281091e+02   0.670704e+00
0.291493e+02   0.694504e+00
0.302105e+02   0.717548e+00
0.312927e+02   0.739775e+00
0.323959e+02   0.761140e+00
0.335201e+02   0.781603e+00
0.346650e+02   0.801136e+00
0.358308e+02   0.819719e+00
0.370170e+02   0.837347e+00
0.382238e+02   0.854017e+00
0.394510e+02   0.869736e+00
0.406984e+02   0.884515e+00
0.419660e+02   0.898366e+00
0.432534e+02   0.911302e+00
0.445606e+02   0.923342e+00
0.458873e+02   0.934502e+00
0.472334e+02   0.944798e+00
0.485987e+02   0.954256e+00
0.499830e+02   0.962897e+00
0.513860e+02   0.970751e+00
0.528076e+02   0.977845e+00
0.542476e+02   0.984209e+00
0.557055e+02   0.989870e+00
0.571813e+02   0.994861e+00
0.586748e+02   0.999208e+00
0.601855e+02   0.100294e+01
0.617134e+02   0.100608e+01
0.632581e+02   0.100866e+01
0.648193e+02   0.101070e+01
0.663968e+02   0.101221e+01
0.679904e+02   0.101324e+01
0.695996e+02   0.101382e+01
0.712244e+02   0.101397e+01
0.728643e+02   0.101371e+01
0.745191e+02   0.101307e+01
0.761885e+02   0.101208e+01
0.778724e+02   0.101076e+01
0.795704e+02   0.100914e+01
0.812815e+02   0.100722e+01
0.830069e+02   0.100503e+01
0.847449e+02   0.100260e+01
0.864955e+02   0.999931e+00
0.882596e+02   0.997044e+00
0.900355e+02   0.993950e+00
0.918233e+02   0.990665e+00
0.936229e+02   0.987204e+00
0.954344e+02   0.983584e+00
0.972569e+02   0.979825e+00
0.990897e+02   0.975944e+00
0.100934e+03   0.971955e+00
0.102788e+03   0.967871e+00
0.104652e+03   0.963697e+00
0.106526e+03   0.959440e+00
0.108409e+03   0.955106e+00
0.110302e+03   0.950699e+00
0.112204e+03   0.946222e+00
0.114115e+03   0.941680e+00
0.116034e+03   0.937075e+00
0.117960e+03   0.932408e+00
0.119896e+03   0.927674e+00
0.121839e+03   0.922868e+00
0.123789e+03   0.917987e+00
0.125747e+03   0.913027e+00
0.127711e+03   0.907987e+00
0.129683e+03   0.902871e+00
0.131661e+03   0.897683e+00
0.133646e+03   0.892426e+00
0.135637e+03   0.887108e+00
0.137633e+03   0.881741e+00
0.139636e+03   0.876334e+00
0.141644e+03   0.870903e+00
0.143657e+03   0.865460e+00
0.145675e+03   0.860014e+00
0.147698e+03   0.854572e+00
0.149726e+03   0.849136e+00
0.151759e+03   0.843711e+00
0.153796e+03   0.838294e+00
0.155838e+03   0.832887e+00
0.157884e+03   0.827488e+00
0.159933e+03   0.822095e+00
0.161986e+03   0.816706e+00
0.164043e+03   0.811319e+00
0.166104e+03   0.805933e+00
0.168167e+03   0.800547e+00
0.170234e+03   0.795162e+00
0.172304e+03   0.789780e+00
0.174377e+03   0.784406e+00
0.176453e+03   0.779039e+00
0.178531e+03   0.773682e+00
0.180612e+03   0.768335e+00
0.182695e+03   0.762999e+00
0.184782e+03   0.757674e+00
0.186870e+03   0.752362e+00
0.188960e+03   0.747063e+00
0.191052e+03   0.741780e+00
0.193146e+03   0.736512e+00
0.195242e+03   0.731267e+00
0.197340e+03   0.726047e+00
