0.221198e+00   0.108495e-04
0.449985e+00   0.921433e-04
0.686799e+00   0.331442e-03
0.932082e+00   0.837634e-03
0.118628e+01   0.174288e-02
0.144982e+01   0.320344e-02
0.172316e+01   0.539905e-02
0.200675e+01   0.853032e-02
0.230102e+01   0.128141e-01
0.260640e+01   0.184767e-01
0.292334e+01   0.257445e-01
0.325227e+01   0.348341e-01
0.359363e+01   0.459400e-01
0.394783e+01   0.592232e-01
0.431530e+01   0.748002e-01
0.469644e+01   0.927338e-01
0.509167e+01   0.113026e+00
0.550139e+01   0.135615e+00
0.592599e+01   0.160376e+00
0.636586e+01   0.187121e+00
0.682136e+01   0.215611e+00
0.729288e+01   0.245560e+00
0.778075e+01   0.276652e+00
0.828536e+01   0.308549e+00
0.880700e+01   0.340906e+00
0.934594e+01   0.373381e+00
0.990265e+01   0.405652e+00
0.104773e+02   0.437420e+00
0.110702e+02   0.468419e+00
0.116817e+02   0.498418e+00
0.123120e+02   0.527230e+00
0.129614e+02   0.554704e+00
0.136299e+02   0.580731e+00
0.143181e+02   0.605235e+00
0.150260e+02   0.628177e+00
0.157538e+02   0.649541e+00
0.165017e+02   0.669341e+00
0.172699e+02   0.687607e+00
0.180585e+02   0.704387e+00
0.188676e+02   0.719737e+00
0.196974e+02   0.733726e+00
0.205480e+02   0.746424e+00
0.214194e+02   0.757905e+00
0.223118e+02   0.768244e+00
0.232253e+02   0.777515e+00
0.241598e+02   0.785789e+00
0.251154e+02   0.793137e+00
0.260922e+02   0.799624e+00
0.270900e+02   0.805315e+00
0.281091e+02   0.810269e+00
0.291493e+02   0.814542e+00
0.302105e+02   0.818182e+00
0.312927e+02   0.821239e+00
0.323959e+02   0.823753e+00
0.335201e+02   0.825762e+00
0.346650e+02   0.827300e+00
0.358308e+02   0.828399e+00
0.370170e+02   0.829086e+00
0.382238e+02   0.829389e+00
0.394510e+02   0.829339e+00
0.406984e+02   0.828965e+00
0.419660e+02   0.828297e+00
0.432534e+02   0.827360e+00
0.445606e+02   0.826179e+00
0.458873e+02   0.824773e+00
0.472334e+02   0.823162e+00
0.485987e+02   0.821360e+00
0.499830e+02   0.819381e+00
0.513860e+02   0.817235e+00
0.528076e+02   0.814930e+00
0.542476e+02   0.812474e+00
0.557055e+02   0.809875e+00
0.571813e+02   0.807143e+00
0.586748e+02   0.804284e+00
0.601855e+02   0.801306e+00
0.617134e+02   0.798218e+00
0.632581e+02   0.795025e+00
0.648193e+02   0.791734e+00
0.663968e+02   0.788351e+00
0.679904e+02   0.784883e+00
0.695996e+02   0.781334e+00
0.712244e+02   0.777709e+00
0.728643e+02   0.774012e+00
0.745191e+02   0.770247e+00
